"","Item_Identifier","Outlet_Identifier","Iten_Outlet_Sales"
"2134","FDP07","OUT049",1964.11
"2135","FDK48","OUT018",2200.13693860305
"2136","FDM15","OUT019",2200.13693860305
"2137","FDY19","OUT027",2200.13693860305
"2138","FDK46","OUT046",4673.916
"2139","FDY11","OUT045",1021.6701
"2140","FDH09","OUT046",539.13155
"2141","FDO08","OUT027",2200.13693860305
"2142","FDU14","OUT013",3245.775
"2143","FDD22","OUT027",2200.13693860305
"2144","FDM27","OUT017",2445.8163
"2145","FDL02","OUT027",2200.13693860305
"2146","NCA17","OUT035",2348.9424
"2147","FDE38","OUT019",2200.13693860305
"2148","NCG07","OUT049",3557.86875
"2149","DRC27","OUT013",3746.62305
"2150","FDA27","OUT035",2428.8384
"2151","FDW40","OUT045",4060.7142
"2152","DRI11","OUT013",1919.72333333333
"2153","FDN50","OUT046",466.06
"2154","FDR12","OUT046",2347.6108
"2155","FDT34","OUT027",2200.13693860305
"2156","FDW11","OUT035",970.0706
"2157","NCO30","OUT027",2200.13693860305
"2158","FDZ34","OUT017",4827.05
"2159","FDU45","OUT017",2561.6655
"2160","NCD42","OUT035",759.012
"2161","FDX25","OUT045",3101.2964
"2162","NCR29","OUT046",679.116
"2163","FDX43","OUT019",166.45
"2164","FDB04","OUT010",351.5424
"2165","FDR49","OUT027",2200.13693860305
"2166","FDS39","OUT018",2200.13693860305
"2167","FDW58","OUT045",1693.7952
"2168","FDG22","OUT019",2200.13693860305
"2169","FDG31","OUT017",645.826
"2170","NCV53","OUT027",2200.13693860305
"2171","DRJ37","OUT035",2732.4432
"2172","FDV07","OUT035",1289.43266666667
"2173","FDW52","OUT018",2200.13693860305
"2174","FDT15","OUT045",2471.7825
"2175","FDD02","OUT018",2200.13693860305
"2176","FDM16","OUT035",1655.1788
"2177","NCE55","OUT046",2117.244
"2178","FDB57","OUT018",2200.13693860305
"2179","FDQ04","OUT013",701.7532
"2180","FDQ47","OUT019",35.2874
"2181","FDY14","OUT019",2200.13693860305
"2182","DRK37","OUT017",5218.2075
"2183","FDO25","OUT017",3565.359
"2184","FDL57","OUT046",5554.1036
"2185","NCK29","OUT018",2200.13693860305
"2186","FDK46","OUT027",2200.13693860305
"2187","NCB43","OUT010",2200.13693860305
"2188","DRE01","OUT027",2200.13693860305
"2189","FDC46","OUT018",2200.13693860305
"2190","FDQ23","OUT045",2187.37493333333
"2191","FDX38","OUT049",623.1888
"2192","FDG60","OUT018",2200.13693860305
"2193","FDW55","OUT017",4897.18093333333
"2194","FDP39","OUT013",830.9184
"2195","FDB20","OUT018",2200.13693860305
"2196","FDV21","OUT017",3880.2824
"2197","FDZ02","OUT013",587.2356
"2198","FDP19","OUT027",2200.13693860305
"2199","FDA38","OUT035",3364.9532
"2200","FDH22","OUT045",2034.6848
"2201","DRM11","OUT045",3514.4253
"2202","FDO12","OUT027",2200.13693860305
"2203","FDT14","OUT049",2636.568
"2204","FDW34","OUT010",486.034
"2205","FDG04","OUT027",2200.13693860305
"2206","FDW59","OUT018",2200.13693860305
"2207","FDR33","OUT018",2200.13693860305
"2208","FDP32","OUT013",1875.72505
"2209","FDL13","OUT027",2200.13693860305
"2210","FDD22","OUT013",3243.7776
"2211","FDV40","OUT027",2200.13693860305
"2212","NCD55","OUT046",713.0718
"2213","FDQ20","OUT010",2200.13693860305
"2214","FDD28","OUT045",820.2656
"2215","FDC39","OUT045",3669.8896
"2216","NCR17","OUT049",1882.5495
"2217","DRO35","OUT018",2200.13693860305
"2218","FDF40","OUT049",3486.1288
"2219","FDR31","OUT018",2200.13693860305
"2220","NCQ41","OUT017",2926.191
"2221","FDP38","OUT046",506.008
"2222","NCU54","OUT027",2200.13693860305
"2223","FDG22","OUT018",2200.13693860305
"2224","DRK59","OUT013",2577.9776
"2225","FDC37","OUT046",2679.845
"2226","NCO42","OUT013",2515.22595
"2227","NCT42","OUT017",1976.0944
"2228","FDX27","OUT035",1575.72666666667
"2229","FDV40","OUT018",2200.13693860305
"2230","FDT45","OUT027",2200.13693860305
"2231","FDS47","OUT019",2200.13693860305
"2232","FDR45","OUT035",6612.94753333333
"2233","FDB03","OUT045",3485.1301
"2234","FDO49","OUT035",834.9132
"2235","FDU60","OUT027",2200.13693860305
"2236","FDB26","OUT018",2200.13693860305
"2237","FDB46","OUT017",4093.3384
"2238","FDQ37","OUT019",774.9912
"2239","FDN03","OUT017",2503.408
"2240","NCX30","OUT045",3467.4864
"2241","FDK32","OUT019",2200.13693860305
"2242","DRM47","OUT013",3503.21766666667
"2243","NCO02","OUT046",1318.284
"2244","FDP04","OUT013",980.0576
"2245","NCO43","OUT049",2049.3324
"2246","FDD59","OUT013",1518.024
"2247","FDQ10","OUT017",3491.95455
"2248","FDW45","OUT035",2913.40764
"2249","NCK30","OUT049",3889.6036
"2250","FDU31","OUT018",2200.13693860305
"2251","NCQ17","OUT019",312.926
"2252","FDN01","OUT017",2176.05633333333
"2253","FDZ19","OUT049",2109.2544
"2254","DRG37","OUT017",1994.20416
"2255","FDE32","OUT045",512.3331
"2256","FDO34","OUT049",3523.4136
"2257","FDM04","OUT019",2200.13693860305
"2258","FDZ25","OUT049",3225.801
"2259","FDU08","OUT049",843.2357
"2260","NCW30","OUT045",3625.9468
"2261","NCM18","OUT013",1733.7432
"2262","FDS22","OUT035",454.0756
"2263","NCH18","OUT017",2293.0152
"2264","FDC23","OUT013",2200.13693860305
"2265","FDY46","OUT013",3274.0715
"2266","NCU06","OUT046",3790.0665
"2267","FDX57","OUT045",2008.94053333333
"2268","FDX36","OUT027",2200.13693860305
"2269","FDL16","OUT045",916.584666666667
"2270","FDT16","OUT010",2200.13693860305
"2271","FDN16","OUT018",2200.13693860305
"2272","FDC03","OUT046",3218.8101
"2273","DRF60","OUT013",4449.31946666667
"2274","FDS27","OUT027",2200.13693860305
"2275","FDP33","OUT010",255.6672
"2276","FDJ36","OUT018",2200.13693860305
"2277","NCR42","OUT013",149.805
"2278","FDV14","OUT017",966.7416
"2279","NCP42","OUT035",3616.6256
"2280","FDB50","OUT027",2200.13693860305
"2281","NCC30","OUT027",2200.13693860305
"2282","FDA23","OUT018",2200.13693860305
"2283","FDW16","OUT017",1684.474
"2284","FDQ52","OUT010",2200.13693860305
"2285","FDB58","OUT049",2599.949
"2286","NCP29","OUT049",788.3072
"2287","NCM05","OUT045",5991.31226666667
"2288","FDO25","OUT013",3565.359
"2289","NCM54","OUT046",1589.5975
"2290","NCL54","OUT046",3064.3445
"2291","FDL39","OUT010",2200.13693860305
"2292","FDF53","OUT018",2200.13693860305
"2293","NCQ42","OUT035",1949.90626666667
"2294","FDF58","OUT013",1644.526
"2295","FDZ04","OUT035",961.4152
"2296","FDE26","OUT019",288.9572
"2297","FDS60","OUT017",2396.88
"2298","FDV58","OUT017",2479.4392
"2299","FDM04","OUT045",963.81208
"2300","FDE08","OUT035",3563.3616
"2301","NCB43","OUT049",3180.5266
"2302","FDU11","OUT010",2200.13693860305
"2303","FDF22","OUT019",427.4436
"2304","FDE24","OUT013",1614.78693333333
"2305","DRJ49","OUT046",2034.3519
"2306","NCQ53","OUT035",5199.898
"2307","NCL41","OUT013",406.8038
"2308","FDR22","OUT013",2181.1608
"2309","FDH04","OUT035",1312.9576
"2310","DRH15","OUT045",1164.4842
"2311","FDY40","OUT049",689.7688
"2312","NCI17","OUT035",1592.9265
"2313","NCC18","OUT013",2379.70236
"2314","FDY28","OUT027",2200.13693860305
"2315","FDB45","OUT027",2200.13693860305
"2316","NCL30","OUT018",2200.13693860305
"2317","FDM10","OUT017",2885.2443
"2318","FDH22","OUT027",2200.13693860305
"2319","NCZ53","OUT017",3580.0066
"2320","NCI18","OUT013",1738.90315
"2321","FDH14","OUT027",2200.13693860305
"2322","FDR36","OUT027",2200.13693860305
"2323","FDW01","OUT045",1600.9161
"2324","FDK02","OUT027",2200.13693860305
"2325","FDJ02","OUT018",2200.13693860305
"2326","FDU55","OUT013",5987.5394
"2327","NCV18","OUT027",2200.13693860305
"2328","FDH14","OUT018",2200.13693860305
"2329","FDZ37","OUT045",915.8079
"2330","FDX49","OUT049",4078.025
"2331","NCD43","OUT046",788.973
"2332","FDZ07","OUT013",495.3552
"2333","FDK43","OUT035",2466.789
"2334","FDR32","OUT018",2200.13693860305
"2335","FDT39","OUT013",2607.10635
"2336","NCV54","OUT017",1611.76864
"2337","FDF38","OUT018",2200.13693860305
"2338","FDV60","OUT046",3103.2938
"2339","FDH44","OUT027",2200.13693860305
"2340","FDS21","OUT046",743.0328
"2341","NCL41","OUT045",406.8038
"2342","FDM46","OUT017",1304.968
"2343","FDU27","OUT045",782.9808
"2344","NCJ54","OUT017",4705.37505
"2345","DRG51","OUT018",2200.13693860305
"2346","NCA29","OUT019",171.1106
"2347","FDR47","OUT045",2926.191
"2348","NCL19","OUT027",2200.13693860305
"2349","DRG01","OUT049",1071.938
"2350","FDG10","OUT046",572.588
"2351","NCV05","OUT049",2111.02986666667
"2352","NCH18","OUT019",982.7208
"2353","FDV14","OUT018",2200.13693860305
"2354","DRJ23","OUT035",3592.6568
"2355","DRJ11","OUT046",3214.4824
"2356","FDZ03","OUT017",2982.784
"2357","FDI27","OUT010",2200.13693860305
"2358","FDJ14","OUT018",2200.13693860305
"2359","FDU32","OUT017",1665.1658
"2360","FDD47","OUT027",2200.13693860305
"2361","DRF36","OUT035",3949.08173333333
"2362","FDM21","OUT046",4058.21745
"2363","FDV10","OUT018",2200.13693860305
"2364","FDH60","OUT018",2200.13693860305
"2365","FDX47","OUT010",471.3864
"2366","FDT19","OUT019",2200.13693860305
"2367","FDO11","OUT045",6847.753
"2368","FDH24","OUT027",2200.13693860305
"2369","FDL02","OUT018",2200.13693860305
"2370","FDB02","OUT049",2587.74266666667
"2371","FDA43","OUT046",2145.8734
"2372","FDG52","OUT045",627.8494
"2373","DRC12","OUT013",2237.4209
"2374","FDY37","OUT018",2200.13693860305
"2375","NCU18","OUT045",2681.8424
"2376","FDU09","OUT035",1255.6988
"2377","DRJ25","OUT027",2200.13693860305
"2378","DRE12","OUT018",2200.13693860305
"2379","DRL47","OUT017",1447.1163
"2380","DRK01","OUT046",1441.7899
"2381","FDC22","OUT019",2200.13693860305
"2382","FDG44","OUT013",970.7364
"2383","FDW04","OUT035",1428.141
"2384","FDK09","OUT049",2748.4224
"2385","NCN43","OUT035",2381.34466666667
"2386","FDG04","OUT049",3367.6164
"2387","FDH32","OUT010",2200.13693860305
"2388","DRI47","OUT017",2660.5368
"2389","DRE15","OUT013",1265.02
"2390","FDY11","OUT035",1021.6701
"2391","FDO60","OUT049",691.4333
"2392","FDQ20","OUT018",2200.13693860305
"2393","FDO57","OUT027",2200.13693860305
"2394","FDT14","OUT019",2200.13693860305
"2395","FDA57","OUT049",838.908
"2396","DRN35","OUT017",871.8651
"2397","FDJ03","OUT046",886.8456
"2398","FDX28","OUT017",1388.8588
"2399","DRE25","OUT045",1514.695
"2400","FDR09","OUT046",2848.9582
"2401","FDB23","OUT035",5116.0072
"2402","FDO08","OUT045",1973.4312
"2403","FDQ23","OUT049",2187.37493333333
"2404","FDW04","OUT013",1428.141
"2405","DRK13","OUT010",2200.13693860305
"2406","NCL17","OUT027",2200.13693860305
"2407","FDY21","OUT035",4255.57166666667
"2408","FDJ38","OUT027",2200.13693860305
"2409","FDA37","OUT019",2200.13693860305
"2410","FDV43","OUT013",602.2161
"2411","FDL36","OUT046",1468.089
"2412","FDD53","OUT045",713.0718
"2413","FDZ19","OUT010",2200.13693860305
"2414","FDV21","OUT045",3880.2824
"2415","NCL54","OUT018",2200.13693860305
"2416","DRI47","OUT027",2200.13693860305
"2417","DRG03","OUT049",3306.6957
"2418","FDG21","OUT013",4044.735
"2419","FDW03","OUT018",2200.13693860305
"2420","NCI55","OUT046",2345.44695
"2421","DRC36","OUT019",2200.13693860305
"2422","FDH22","OUT017",2034.6848
"2423","FDV20","OUT045",2734.1077
"2424","NCU41","OUT027",2200.13693860305
"2425","FDN46","OUT027",2200.13693860305
"2426","FDK50","OUT045",3181.8582
"2427","NCA05","OUT027",2200.13693860305
"2428","DRH01","OUT018",2200.13693860305
"2429","FDT08","OUT018",2200.13693860305
"2430","FDM08","OUT018",2200.13693860305
"2431","FDZ07","OUT035",495.3552
"2432","FDS22","OUT017",454.0756
"2433","FDV35","OUT027",2200.13693860305
"2434","FDI28","OUT010",2200.13693860305
"2435","FDW58","OUT027",2200.13693860305
"2436","FDT52","OUT045",3368.948
"2437","FDY34","OUT046",2403.8709
"2438","FDR10","OUT046",2314.9866
"2439","FDK57","OUT017",2200.13693860305
"2440","FDR02","OUT027",2200.13693860305
"2441","FDX49","OUT046",4078.025
"2442","FDQ20","OUT046",527.9794
"2443","DRK23","OUT045",6493.76933333333
"2444","NCW06","OUT046",2822.10426666667
"2445","FDR31","OUT017",3062.0142
"2446","NCE43","OUT013",3238.4512
"2447","DRO59","OUT027",2200.13693860305
"2448","FDN09","OUT049",3492.7868
"2449","FDR11","OUT046",2527.21035
"2450","FDO57","OUT013",2286.52365
"2451","NCX18","OUT017",2946.165
"2452","FDB05","OUT018",2200.13693860305
"2453","FDQ08","OUT018",2200.13693860305
"2454","NCG43","OUT035",1264.79806666667
"2455","FDJ56","OUT013",1697.79
"2456","FDA13","OUT010",37.9506
"2457","FDO56","OUT017",1171.808
"2458","FDB37","OUT018",2200.13693860305
"2459","FDZ02","OUT018",2200.13693860305
"2460","FDQ24","OUT046",5117.3388
"2461","FDM16","OUT013",1655.1788
"2462","FDU35","OUT049",1947.465
"2463","FDT35","OUT035",1845.5976
"2464","NCX30","OUT049",3467.4864
"2465","FDG04","OUT017",3367.6164
"2466","FDI12","OUT035",1142.5128
"2467","FDE35","OUT035",664.024533333333
"2468","NCP14","OUT027",2200.13693860305
"2469","NCY53","OUT045",1864.24
"2470","FDP49","OUT017",773.6596
"2471","FDQ04","OUT017",701.7532
"2472","FDM39","OUT035",4029.7545
"2473","FDO58","OUT019",2200.13693860305
"2474","FDC56","OUT017",2157.192
"2475","NCQ54","OUT046",4126.9613
"2476","FDV10","OUT027",2200.13693860305
"2477","NCK17","OUT046",629.181
"2478","NCF55","OUT027",2200.13693860305
"2479","FDV33","OUT013",3530.51546666667
"2480","NCH29","OUT019",2200.13693860305
"2481","FDA37","OUT027",2200.13693860305
"2482","FDH46","OUT018",2200.13693860305
"2483","FDS25","OUT035",2505.18346666667
"2484","FDH04","OUT027",2200.13693860305
"2485","FDX52","OUT046",3475.476
"2486","NCD42","OUT017",759.012
"2487","FDW47","OUT017",2010.3831
"2488","FDL25","OUT027",2200.13693860305
"2489","NCJ06","OUT010",238.3564
"2490","FDY09","OUT013",1751.054
"2491","FDS40","OUT046",540.13025
"2492","FDH41","OUT017",2849.45755
"2493","FDG38","OUT035",1840.80384
"2494","FDU03","OUT027",2200.13693860305
"2495","FDV20","OUT046",2734.1077
"2496","DRB13","OUT045",2798.85675
"2497","NCQ30","OUT013",1137.1864
"2498","NCH06","OUT013",3325.671
"2499","FDU50","OUT018",2200.13693860305
"2500","NCO42","OUT019",2200.13693860305
"2501","FDW09","OUT018",2200.13693860305
"2502","FDH04","OUT013",1312.9576
"2503","FDC21","OUT045",1736.4064
"2504","FDL21","OUT049",669.129
"2505","FDM46","OUT010",2200.13693860305
"2506","FDT22","OUT019",2200.13693860305
"2507","FDB28","OUT035",2372.9112
"2508","FDI12","OUT018",2200.13693860305
"2509","FDA28","OUT045",2432.8332
"2510","FDF59","OUT013",1222.85266666667
"2511","FDM45","OUT027",2200.13693860305
"2512","FDQ56","OUT017",1719.7614
"2513","FDR46","OUT049",2709.806
"2514","FDT01","OUT013",3292.0481
"2515","FDD16","OUT027",2200.13693860305
"2516","NCU30","OUT010",2200.13693860305
"2517","FDM40","OUT010",2200.13693860305
"2518","FDI56","OUT035",1793.88713333333
"2519","NCS30","OUT013",1782.47976
"2520","FDU08","OUT017",843.2357
"2521","FDX51","OUT027",2200.13693860305
"2522","FDA43","OUT045",2145.8734
"2523","FDX59","OUT010",2200.13693860305
"2524","FDC37","OUT018",2200.13693860305
"2525","FDP58","OUT013",3614.2953
"2526","NCY42","OUT035",2612.43275
"2527","FDF21","OUT018",2200.13693860305
"2528","FDU10","OUT027",2200.13693860305
"2529","DRL47","OUT018",2200.13693860305
"2530","FDA58","OUT018",2200.13693860305
"2531","FDJ22","OUT049",2348.9424
"2532","FDK50","OUT046",3181.8582
"2533","FDO38","OUT035",1012.6818
"2534","DRF60","OUT035",4449.31946666667
"2535","NCZ42","OUT019",711.0744
"2536","FDD35","OUT049",1917.504
"2537","FDL25","OUT045",918.804
"2538","FDJ16","OUT013",1158.492
"2539","DRK59","OUT049",2577.9776
"2540","FDI50","OUT046",4408.9276
"2541","NCB19","OUT045",1610.40375
"2542","DRI37","OUT035",585.904
"2543","FDA14","OUT027",2200.13693860305
"2544","FDC08","OUT018",2200.13693860305
"2545","FDS45","OUT046",2540.6928
"2546","FDI21","OUT049",1054.6272
"2547","DRJ47","OUT035",1731.08
"2548","DRE37","OUT027",2200.13693860305
"2549","FDT55","OUT018",2200.13693860305
"2550","NCG42","OUT027",2200.13693860305
"2551","FDA31","OUT049",2365.80933333333
"2552","NCW42","OUT046",4420.912
"2553","FDF50","OUT017",2956.152
"2554","FDK56","OUT049",3180.5266
"2555","FDX10","OUT035",258.774266666667
"2556","NCK07","OUT027",2200.13693860305
"2557","FDZ49","OUT017",2820.86144
"2558","FDR33","OUT013",1977.426
"2559","FDO44","OUT018",2200.13693860305
"2560","FDA20","OUT046",3355.632
"2561","NCL30","OUT045",1704.448
"2562","FDI05","OUT019",2200.13693860305
"2563","FDQ12","OUT018",2200.13693860305
"2564","FDH47","OUT017",1749.7224
"2565","FDH34","OUT018",2200.13693860305
"2566","FDF29","OUT046",2423.512
"2567","FDG40","OUT018",2200.13693860305
"2568","NCE18","OUT017",4494.15
"2569","FDP21","OUT010",945.436
"2570","FDY50","OUT013",1605.9096
"2571","FDB36","OUT049",2465.85688
"2572","NCZ29","OUT049",2055.3246
"2573","FDU20","OUT018",2200.13693860305
"2574","FDO56","OUT013",1171.808
"2575","FDW31","OUT049",2057.10006666667
"2576","DRH59","OUT013",915.475
"2577","NCB30","OUT017",3124.9323
"2578","FDK43","OUT027",2200.13693860305
"2579","FDW43","OUT045",3700.1835
"2580","NCL19","OUT017",2261.7226
"2581","FDJ27","OUT046",1629.8784
"2582","FDC45","OUT046",1768.14286666667
"2583","FDY40","OUT035",689.7688
"2584","NCM41","OUT035",1118.544
"2585","NCK18","OUT019",660.4736
"2586","FDP37","OUT049",2484.32173333333
"2587","FDA27","OUT027",2200.13693860305
"2588","NCX30","OUT035",3467.4864
"2589","FDR09","OUT017",2848.9582
"2590","FDG08","OUT027",2200.13693860305
"2591","NCU30","OUT013",2487.59525
"2592","FDB16","OUT017",1151.30136
"2593","FDM16","OUT017",1655.1788
"2594","FDC48","OUT013",1733.7432
"2595","NCF18","OUT046",3068.0064
"2596","FDU46","OUT018",2200.13693860305
"2597","FDH41","OUT018",2200.13693860305
"2598","NCN42","OUT010",2200.13693860305
"2599","FDU49","OUT046",1846.48533333333
"2600","FDB20","OUT027",2200.13693860305
"2601","FDG50","OUT019",182.4292
"2602","FDW20","OUT045",2525.0465
"2603","NCO55","OUT049",2143.876
"2604","FDX48","OUT046",1390.1904
"2605","FDU48","OUT046",922.7988
"2606","FDR48","OUT019",455.4072
"2607","FDK27","OUT013",1898.41773333333
"2608","FDT35","OUT013",1845.5976
"2609","FDN12","OUT049",1621.8888
"2610","NCE31","OUT019",138.4864
"2611","FDL21","OUT017",669.129
"2612","FDV56","OUT017",755.0172
"2613","FDR16","OUT017",6304.7931
"2614","NCP41","OUT049",970.7364
"2615","FDJ27","OUT013",1629.8784
"2616","FDA07","OUT017",1990.742
"2617","FDK55","OUT049",1025.9978
"2618","FDM33","OUT049",4995.27546666667
"2619","FDY46","OUT046",3274.0715
"2620","FDD36","OUT046",1896.1984
"2621","FDB12","OUT027",2200.13693860305
"2622","FDF28","OUT019",2200.13693860305
"2623","NCE07","OUT019",425.4462
"2624","FDW50","OUT027",2200.13693860305
"2625","NCW18","OUT017",4345.45466666667
"2626","NCJ17","OUT019",170.4448
"2627","DRZ24","OUT010",2200.13693860305
"2628","FDS07","OUT035",1442.1228
"2629","NCW05","OUT010",2200.13693860305
"2630","FDZ22","OUT018",2200.13693860305
"2631","FDK02","OUT046",1677.816
"2632","FDZ45","OUT027",2200.13693860305
"2633","FDL25","OUT046",918.804
"2634","FDS08","OUT045",1676.1515
"2635","NCZ42","OUT027",2200.13693860305
"2636","FDX57","OUT035",2008.94053333333
"2637","FDF21","OUT046",4326.3684
"2638","FDJ56","OUT018",2200.13693860305
"2639","FDX10","OUT013",258.774266666667
"2640","DRG48","OUT035",2381.5666
"2641","DRN37","OUT046",2297.84225
"2642","NCY41","OUT018",2200.13693860305
"2643","FDN28","OUT045",1083.5895
"2644","FDE34","OUT045",3680.70885
"2645","FDR10","OUT045",2314.9866
"2646","FDC32","OUT017",1172.25186666667
"2647","DRG13","OUT046",3837.22733333333
"2648","FDP59","OUT049",1454.1072
"2649","NCT53","OUT010",657.8104
"2650","FDL57","OUT027",2200.13693860305
"2651","FDN32","OUT010",2200.13693860305
"2652","FDK09","OUT018",2200.13693860305
"2653","FDA52","OUT010",2200.13693860305
"2654","FDC57","OUT049",2703.148
"2655","FDI09","OUT035",3355.632
"2656","NCB07","OUT046",3142.576
"2657","FDP26","OUT035",1149.8366
"2658","FDP40","OUT027",2200.13693860305
"2659","FDL15","OUT013",1829.6184
"2660","FDV07","OUT046",1289.43266666667
"2661","FDS03","OUT017",1582.2737
"2662","FDE50","OUT049",4224.501
"2663","FDQ15","OUT017",1583.9382
"2664","FDQ33","OUT010",2200.13693860305
"2665","FDT22","OUT013",699.09
"2666","DRO35","OUT035",2606.607
"2667","FDJ41","OUT049",3597.81675
"2668","FDQ27","OUT035",2270.378
"2669","FDC26","OUT017",1519.57753333333
"2670","NCF43","OUT027",2200.13693860305
"2671","NCR50","OUT035",2960.59066666667
"2672","FDE39","OUT018",2200.13693860305
"2673","FDN49","OUT027",2200.13693860305
"2674","DRG11","OUT035",1869.5664
"2675","NCA18","OUT049",1312.9576
"2676","FDM36","OUT018",2200.13693860305
"2677","FDW32","OUT017",1095.07455
"2678","NCQ18","OUT010",2200.13693860305
"2679","FDX14","OUT027",2200.13693860305
"2680","FDD46","OUT017",2153.1972
"2681","FDI34","OUT019",2200.13693860305
"2682","NCJ17","OUT035",1136.29866666667
"2683","FDB52","OUT035",2215.7824
"2684","FDV55","OUT018",2200.13693860305
"2685","FDC57","OUT046",2703.148
"2686","FDB29","OUT046",1580.34288
